activity_year,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units
2018,549300WTZMQSET2VY242,36420,OK,40109,40109108221,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Joint,1,71,2,3,1,1,2,2,2,225000.0,100.0,4.75,0.505,2,4789.9,NA,0.0,,1575.75,360,NA,NA,2,2,2,2,225000,1,1,3,5,1,NA,85,50%-60%,8,9,2,,,,,2,,,,,2,2,3,,,,,3,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,1,,,,,10,,,,7973,19.6000000000000014,69300,165,2249,2570,10
2018,549300WTZMQSET2VY242,36420,OK,40109,40109106911,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,0,2,1,1,1,2,2,2,365000.0,73.077,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,525000,1,1,3,5,1,NA,71,46,2,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,2,2,2,55-64,>74,No,Yes,1,1,1,,,,,7,,,,1811,37.7100000000000009,69300,81,564,720,42
2018,549300WTZMQSET2VY242,36420,OK,40109,40109108316,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,71,2,3,1,1,2,2,2,225000.0,100.0,4.75,0.454,2,1656.0,NA,1031.0,,1656.0,360,NA,NA,2,2,2,2,225000,1,1,3,5,1,NA,99,43,3,9,2,,,,,2,,,,,1,1,5,,,,,5,,,,,1,1,1,2,1,1,25-34,<25,No,No,1,1,1,,,,,10,,,,6951,28.5300000000000011,69300,147,2370,2630,13
2018,549300WTZMQSET2VY242,36420,OK,40109,40109107801,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,0,2,2,1,1,2,2,2,55000.0,109.752,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,65000,1,1,3,5,1,NA,17,30%-<36%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,65-74,9999,Yes,NA,1,1,3,,,,,7,,,,3986,63.3999999999999986,69300,81,721,1384,47
2018,549300WTZMQSET2VY242,36420,OK,40109,40109102300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,3,0,2,1,1,1,2,2,2,75000.0,94.999,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,85000,1,1,3,5,1,NA,113,49,1,9,1,,,,,1,,,,,1,2,5,,,,,5,,,,,1,2,1,2,1,2,<25,35-44,No,No,1,1,1,,,,,7,,,,3430,54.6400000000000006,69300,54,637,1550,76
2018,549300WTZMQSET2VY242,36420,OK,40109,40109108316,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Joint,1,6,2,1,1,1,2,2,2,215000.0,95.0,4.625,0.47,2,5454.42,NA,1031.0,,1696.0,360,NA,NA,2,2,2,2,225000,1,1,3,5,1,NA,114,20%-<30%,3,9,2,,,,,2,,,,,2,2,5,,,,,2,,,,,2,2,1,2,2,2,25-34,35-44,No,No,1,1,1,,,,,10,,,,6951,28.5300000000000011,69300,147,2370,2630,13
2018,549300WTZMQSET2VY242,36420,OK,40109,40109106502,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,2,1,1,2,2,2,145000.0,96.5,3.875,1.014,2,5209.68,NA,1031.0,,,360,NA,NA,2,2,2,2,145000,1,1,3,5,1,NA,81,37,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,3,,,,,10,,,,3871,40.0700000000000003,69300,91,987,1608,57
2018,549300WTZMQSET2VY242,36420,OK,40109,40109106401,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,31,1,2,2,2,2805000.0,75.0,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,3505000,1,1,3,5,1,NA,307,38,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,6,,,,,1,,,,2189,10.5500000000000007,69300,327,783,988,63
2018,549300WTZMQSET2VY242,36420,OK,40109,40109106401,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,6,2,1,31,1,2,2,2,455000.0,45.31,4.0,0.074,2,5362.85,NA,2616.85,,,360,NA,NA,2,2,2,2,1005000,1,1,3,5,1,NA,133,42,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,1,,,,,10,,,,2189,10.5500000000000007,69300,327,783,988,63
2018,549300WTZMQSET2VY242,36420,OK,40109,40109108221,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,71,2,2,1,1,2,2,2,255000.0,96.5,5.625,2.36,2,6272.17,NA,1031.0,,1696.0,360,NA,NA,2,2,2,2,255000,1,1,3,5,1,NA,119,40,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,45-54,65-74,No,Yes,1,1,3,,,,,10,,,,7973,19.6000000000000014,69300,165,2249,2570,10
2018,549300WTZMQSET2VY242,36420,OK,40109,40109108701,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,3,2,1,1,1,2,2,2,165000.0,71.739,4.125,0.002,2,2796.0,NA,1031.0,,50.0,360,NA,NA,2,2,2,2,235000,1,1,3,5,1,NA,73,20%-<30%,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,1,,,,,10,,,,2621,13.8499999999999996,69300,144,886,997,28
2018,549300WTZMQSET2VY242,36420,OK,40109,40109108511,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,6,2,1,1,1,2,2,2,185000.0,85.782,4.125,0.244,2,2544.6,NA,1031.0,,1800.0,360,NA,NA,2,2,2,2,215000,1,1,3,5,1,NA,93,<20%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,1,1,1,,,,,10,,,,7816,21.870000000000001,69300,165,2031,2575,11
2018,549300WTZMQSET2VY242,36420,OK,40109,40109100300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Joint,1,1,2,1,1,1,2,2,2,155000.0,95.0,4.0,0.755,2,2806.0,NA,1031.0,,,180,NA,NA,2,2,2,2,165000,1,1,3,5,1,NA,106,49,2,9,2,,,,,2,,,,,2,2,1,,,,,5,,,,,2,2,1,2,2,2,45-54,45-54,No,No,1,1,1,,,,,10,,,,2717,20.3500000000000014,69300,161,848,1380,76
2018,549300WTZMQSET2VY242,36420,OK,40109,40109108524,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,2,1,1,1,2,2,2,115000.0,70.909,3.875,0.33,2,5574.75,NA,3926.75,2895.75,,240,NA,NA,2,2,2,2,165000,1,1,3,5,1,NA,61,20%-<30%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,Yes,NA,1,1,1,,,,,10,,,,3368,26.7800000000000011,69300,163,1114,1272,15
2018,549300WTZMQSET2VY242,36420,OK,40109,40109108213,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Joint,White,Joint,3,0,2,1,31,1,2,2,2,185000.0,48.34,NA,NA,3,NA,NA,NA,NA,NA,180,NA,NA,2,2,2,2,375000,1,1,3,5,1,NA,83,48,1,9,2,,,,,1,,,,,2,2,5,,,,,6,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,1,,,,,6,,,,9237,12.0099999999999998,69300,205,2860,3062,14
2018,549300WTZMQSET2VY242,36420,OK,40109,40109108708,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,1,1,2,2,2,165000.0,90.0,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,225000,1,1,3,5,1,NA,54,49,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,1,,,,,4,,,,3062,10.7400000000000002,69300,108,972,1261,29
2018,549300WTZMQSET2VY242,36420,OK,40109,40109108114,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,3,2,1,1,1,2,2,2,155000.0,80.0,4.875,0.522,2,3189.36,NA,1422.36,391.36,,360,NA,NA,2,2,2,2,195000,1,1,3,5,1,NA,83,20%-<30%,9,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,65-74,55-64,Yes,No,1,1,1,,,,,10,,,,4912,26.5899999999999999,69300,167,1004,1285,17
2018,549300WTZMQSET2VY242,36420,OK,40109,40109108101,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,6,2,1,1,1,2,2,2,205000.0,60.0,4.0,0.092,2,2383.0,NA,1031.0,,800.0,360,NA,NA,2,2,2,2,335000,1,1,3,5,1,NA,197,<20%,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,1,,,,,10,,,,3821,15.4900000000000002,69300,243,1169,1281,15
2018,549300WTZMQSET2VY242,36420,OK,40109,40109107001,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,6,2,2,1,1,2,2,2,75000.0,96.499,5.125,2.186,2,4333.05,NA,1408.0,,,360,NA,NA,2,2,2,2,75000,1,1,3,5,1,NA,37,20%-<30%,1,10,1,11,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,3,,,,,10,,,,5941,67.6299999999999955,69300,51,897,1968,60
2018,549300WTZMQSET2VY242,36420,OK,40109,40109100300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Joint,1,6,2,1,31,1,2,2,2,195000.0,73.077,4.375,0.469,2,3326.75,NA,1031.0,,475.0,360,NA,NA,2,2,2,2,265000,1,1,3,5,1,NA,71,36,9,2,2,,,,,2,,,,,2,2,1,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,1,,,,,10,,,,2717,20.3500000000000014,69300,161,848,1380,76
2018,549300WTZMQSET2VY242,36420,OK,40109,40109108213,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,2,1,1,1,2,2,2,45000.0,19.679,4.125,0.77,2,2799.77,NA,1202.5,171.5,,180,NA,NA,2,2,2,2,245000,1,1,3,5,1,NA,39,20%-<30%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,NA,1,1,1,,,,,10,,,,9237,12.0099999999999998,69300,205,2860,3062,14
2018,549300WTZMQSET2VY242,36420,OK,40109,40109109201,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,6,2,1,1,1,2,2,2,245000.0,80.0,4.75,0.894,2,4408.05,NA,2307.8,,460.0,360,NA,NA,2,2,2,2,305000,1,1,3,5,1,NA,42,40,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,1,,,,,10,,,,5517,17.3099999999999987,69300,194,1808,2167,14
2018,549300WTZMQSET2VY242,36420,OK,40109,40109102400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,2,1,1,1,2,2,2,235000.0,80.0,3.625,0.297,2,3051.0,NA,1031.0,,,180,NA,NA,2,2,2,2,285000,1,1,3,5,1,NA,100,20%-<30%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,1,,,,,10,,,,3444,71.5999999999999943,69300,50,378,1308,76
2018,549300WTZMQSET2VY242,36420,OK,40109,40109108707,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Joint,1,71,2,3,1,1,2,2,2,235000.0,100.0,4.625,0.606,2,0.0,NA,0.0,,,360,NA,NA,2,2,2,2,235000,1,1,3,5,1,NA,57,50%-60%,1,9,2,,,,,2,,,,,2,2,3,,,,,3,,,,,2,2,1,2,2,2,45-54,45-54,No,No,1,1,1,,,,,10,,,,3635,27.6799999999999997,69300,120,1252,1423,26
2018,549300WTZMQSET2VY242,36420,OK,40109,40109108113,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,31,1,2,2,1,325000.0,75.0,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,415000,1,3,3,5,1,NA,325,<20%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,1,,,,,5,,,,5022,26.6999999999999993,69300,122,1194,1530,26
2018,549300WTZMQSET2VY242,36420,OK,40109,40109108106,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Joint,1,6,2,1,1,1,2,2,2,455000.0,88.0,4.0,-0.005,2,3463.0,NA,1031.0,,5.0,360,NA,NA,2,2,2,2,625000,1,1,3,5,1,NA,122,45,1,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,1,2,2,2,35-44,25-34,No,No,1,1,1,,,,,10,,,,5125,11.4499999999999993,69300,202,1646,1783,17
2018,549300WTZMQSET2VY242,36420,OK,40109,40109108506,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,6,2,1,1,1,2,2,2,305000.0,80.0,4.5,0.082,2,3662.5,NA,1048.0,,,360,NA,NA,2,2,2,2,385000,1,1,3,5,1,NA,38,48,2,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,1,,,,,10,,,,3653,21.870000000000001,69300,157,1110,1299,38
2018,549300WTZMQSET2VY242,36420,OK,40109,40109108802,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,6,2,2,1,1,2,2,2,95000.0,96.5,5.0,2.13,2,4614.65,NA,1408.0,,,360,NA,NA,2,2,2,2,95000,1,1,3,5,1,NA,44,37,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,3,,,,,10,,,,5144,16.8399999999999999,69300,109,1340,1904,34
2018,549300WTZMQSET2VY242,36420,OK,40109,40109108706,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,1,1,2,2,2,105000.0,56.334,4.125,0.617,2,4140.29,NA,2811.39,1780.39,1546.0,180,NA,NA,2,2,2,2,185000,1,1,3,5,1,NA,54,40,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,65-74,55-64,Yes,No,1,1,1,,,,,10,,,,2751,28.4600000000000009,69300,112,964,1200,32
2018,549300WTZMQSET2VY242,36420,OK,40109,40109108511,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,3,2,1,1,1,2,2,2,165000.0,85.017,4.0,0.144,2,1613.36,NA,0.0,,150.0,360,NA,NA,2,2,2,2,195000,1,1,3,5,1,NA,103,<20%,9,1,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,<25,No,No,1,1,1,,,,,10,,,,7816,21.870000000000001,69300,165,2031,2575,11
2018,549300WTZMQSET2VY242,36420,OK,40109,40109106000,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,3,0,2,1,1,1,2,2,2,195000.0,82.821,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,195000,1,1,3,5,1,NA,59,36,2,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,1,1,1,,,,,3,,,,2264,70.0100000000000051,69300,125,798,977,45
2018,549300WTZMQSET2VY242,36420,OK,40109,40109107607,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,71,2,3,1,1,2,2,2,245000.0,100.0,4.625,0.63,2,502.3,NA,502.3,502.3,,360,NA,NA,2,2,2,2,245000,1,1,3,5,1,NA,55,49,3,10,2,,,,,5,,,,,1,4,3,,,,,8,,,,,1,4,1,5,1,4,65-74,9999,Yes,NA,1,1,1,,,,,10,,,,3637,27.1700000000000017,69300,106,894,1376,32
2018,549300WTZMQSET2VY242,36420,OK,40109,40109102200,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,71,2,2,1,1,2,2,2,85000.0,96.5,4.875,1.595,2,4008.21,NA,950.0,,,360,NA,NA,2,2,2,2,85000,1,1,3,5,1,NA,23,50%-60%,1,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,65-74,9999,Yes,NA,1,1,3,,,,,10,,,,2539,55.1000000000000014,69300,67,603,1154,74
2018,549300WTZMQSET2VY242,36420,OK,40109,40109106911,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,5,0,2,1,1,1,2,2,1,85000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,3,3,5,1,NA,71,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,2,1,1,55-64,>74,No,Yes,1,1,1,,,,,10,,,,1811,37.7100000000000009,69300,81,564,720,42
2018,549300WTZMQSET2VY242,36420,OK,40109,40109108219,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Joint,1,71,2,2,1,1,2,2,2,195000.0,96.5,4.0,1.044,2,6209.79,NA,1126.73,95.73,5.0,360,NA,NA,2,2,2,2,195000,1,1,3,5,1,NA,48,48,1,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,2,1,2,2,25-34,25-34,No,No,1,1,3,,,,,10,,,,6015,16.2399999999999984,69300,147,1413,1865,11
2018,549300WTZMQSET2VY242,36420,OK,40109,40109108404,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,0,2,1,32,1,2,2,2,65000.0,50.0,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,145000,1,1,3,5,1,NA,24,39,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,65-74,9999,Yes,NA,1,1,1,,,,,4,,,,2951,33.7899999999999991,69300,93,1041,1273,50
2018,549300WTZMQSET2VY242,36420,OK,40109,40109108511,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,31,1,2,2,2,425000.0,64.938,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,655000,1,1,3,5,1,NA,228,41,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,55-64,No,No,1,1,1,,,,,7,,,,7816,21.870000000000001,69300,165,2031,2575,11
2018,549300WTZMQSET2VY242,36420,OK,40109,40109107703,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,1,6,2,1,1,1,2,2,2,235000.0,80.0,4.25,0.373,2,4141.0,NA,2184.0,1153.0,,360,NA,NA,2,2,2,2,285000,1,1,3,5,1,NA,74,36,3,10,2,,,,,5,,,,,2,4,2,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,1,,,,,10,,,,3785,32.5,69300,105,927,1472,44
2018,549300WTZMQSET2VY242,36420,OK,40109,40109108106,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,6,2,1,1,1,2,2,2,415000.0,80.0,4.375,0.144,2,3350.0,NA,1031.0,,,360,NA,NA,2,2,2,2,515000,1,1,3,5,1,NA,183,30%-<36%,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,45-54,No,No,1,1,1,,,,,10,,,,5125,11.4499999999999993,69300,202,1646,1783,17
2018,549300WTZMQSET2VY242,36420,OK,40109,40109108217,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,71,2,3,1,1,2,2,2,125000.0,100.0,4.5,0.155,2,2308.6,NA,760.0,,39.97,360,NA,NA,2,2,2,2,125000,1,1,3,5,1,NA,32,50%-60%,3,10,1,11,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,<25,9999,No,NA,1,1,1,,,,,10,,,,4512,24.8900000000000006,69300,120,1068,1697,27
2018,549300WTZMQSET2VY242,36420,OK,40109,40109108218,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,6,2,1,1,1,2,2,1,235000.0,80.0,5.125,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,295000,1,3,3,5,1,NA,253,<20%,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,65-74,55-64,Yes,No,1,1,1,,,,,10,,,,8787,27.5,69300,157,2811,3174,15
2018,549300WTZMQSET2VY242,36420,OK,40109,40109108316,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,American Indian or Alaska Native,Female,1,71,2,2,1,1,2,2,2,145000.0,96.5,4.25,1.26,2,5188.12,NA,1177.77,146.77,,360,NA,NA,2,2,2,2,145000,1,1,3,5,1,NA,69,50%-60%,1,10,2,,,,,5,,,,,2,4,1,5,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,1,1,3,,,,,10,,,,6951,28.5300000000000011,69300,147,2370,2630,13
2018,549300WTZMQSET2VY242,36420,OK,40109,40109108520,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,6,2,1,1,1,2,2,2,385000.0,80.0,4.125,0.25,2,3304.0,NA,1031.0,,,360,NA,NA,2,2,2,2,485000,1,1,3,5,1,NA,155,46,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,25-34,No,No,1,1,1,,,,,10,,,,2069,15.9499999999999993,69300,244,690,835,39
2018,549300WTZMQSET2VY242,36420,OK,40109,40109108513,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,71,2,2,1,1,2,2,2,155000.0,96.5,5.125,2.121,2,7603.5,NA,3287.43,1682.76,,360,NA,NA,2,2,2,2,155000,1,1,3,5,1,NA,71,39,2,9,2,,,,,2,,,,,2,2,3,,,,,3,,,,,2,2,1,1,2,2,35-44,65-74,No,Yes,1,1,3,,,,,10,,,,3873,33.3800000000000026,69300,103,1172,1495,38
2018,549300WTZMQSET2VY242,36420,OK,40109,40109106907,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,6,2,2,1,1,2,2,2,155000.0,96.5,5.5,2.211,2,5795.56,NA,1408.0,,,360,NA,NA,2,2,2,2,155000,1,1,3,5,1,NA,54,30%-<36%,3,10,1,11,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,3,,,,,10,,,,2090,38.2299999999999969,69300,85,452,601,48
2018,549300WTZMQSET2VY242,36420,OK,40109,40109108006,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,6,2,2,1,1,2,2,2,125000.0,96.5,5.5,2.149,2,5294.64,NA,1258.0,,0.02,360,NA,NA,2,2,2,2,135000,1,1,3,5,1,NA,69,20%-<30%,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,1,2,2,25-34,<25,No,No,1,1,3,,,,,10,,,,3678,34.4799999999999969,69300,95,905,1204,43
2018,549300WTZMQSET2VY242,36420,OK,40109,40109108801,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Female,4,0,2,1,1,1,2,2,2,105000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,38,NA,9,9,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,1,,,,,10,,,,6697,24.9200000000000017,69300,105,2006,2838,39
2018,549300WTZMQSET2VY242,36420,OK,40109,40109109201,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Joint,3,0,2,1,1,1,2,2,2,325000.0,95.0,NA,NA,3,NA,NA,NA,NA,NA,240,NA,NA,2,2,2,2,345000,1,1,3,5,1,NA,199,30%-<36%,9,3,2,,,,,2,,,,,2,2,5,,,,,1,5,,,,2,2,1,2,2,2,45-54,45-54,No,No,1,1,1,,,,,5,,,,5517,17.3099999999999987,69300,194,1808,2167,14
2018,549300WTZMQSET2VY242,36420,OK,40109,40109108506,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,1,1,2,2,2,115000.0,34.776,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,335000,1,1,3,5,1,NA,43,30%-<36%,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,1,1,1,,,,,4,,,,3653,21.870000000000001,69300,157,1110,1299,38
