activity_year,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units
2018,549300WTZMQSET2VY242,36420,OK,40109,40109108513,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Joint,White,Joint,1,6,2,1,1,1,2,2,2,135000.0,97.0,5.625,2.296,2,3265.0,,1408.0,,139.4,360,,,2,2,2,2,135000.0,1,1,3,5,1,,70,43,2,9,1,,,,,2,,,,,1,1,5,,,,,5,,,,,1,1,1,2,1,1,25-34,25-34,No,No,1,1,1,,,,,10,,,,3873,33.38,69300,103,1172,1495,38
2018,549300WTZMQSET2VY242,36420,OK,40109,40109108703,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,71,2,2,1,1,2,2,2,165000.0,96.5,4.5,1.553,2,5709.44,,1193.01,162.01,,360,,,2,2,2,2,165000.0,1,1,3,5,1,,43,50%-60%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,,1,1,3,,,,,10,,,,6112,18.75,69300,142,1958,2209,21
2018,549300WTZMQSET2VY242,36420,OK,40109,40109108527,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,1,1,2,2,1,95000.0,80.0,5.625,,3,,,,,,360,,,2,2,2,2,125000.0,1,3,3,5,1,,153,40,2,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,65-74,35-44,Yes,No,1,1,1,,,,,10,,,,5119,38.93,69300,110,1228,1840,25
2018,549300WTZMQSET2VY242,36420,OK,40109,40109108218,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Joint,1,3,2,1,1,1,2,2,2,165000.0,95.0,4.625,0.646,2,2824.0,,1031.0,,6.9,360,,,2,2,2,2,175000.0,1,1,3,5,1,,101,20%-<30%,2,9,2,,,,,2,,,,,2,2,3,,,,,3,,,,,2,2,1,2,2,2,35-44,25-34,No,No,1,1,1,,,,,10,,,,8787,27.5,69300,157,2811,3174,15
2018,549300WTZMQSET2VY242,36420,OK,40109,40109108519,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,1,1,2,2,2,155000.0,58.824,4.125,0.181,2,2776.0,,1031.0,,,360,,,2,2,2,2,255000.0,1,1,3,5,1,,35,44,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,65-74,9999,Yes,,1,1,1,,,,,10,,,,3067,26.7,69300,142,1014,1250,33
2018,549300WTZMQSET2VY242,36420,OK,40109,40109107809,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Joint,1,71,2,2,1,1,2,2,2,55000.0,96.5,4.875,1.741,2,3424.25,,1031.0,,,360,,,2,2,2,2,65000.0,1,1,3,5,1,,55,<20%,9,2,2,,,,,2,,,,,2,2,5,,,,,3,,,,,2,2,1,2,2,2,<25,<25,No,No,1,1,6,,,,,10,,,,1843,28.54,69300,71,443,727,0
2018,549300WTZMQSET2VY242,36420,OK,40109,40109108313,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,3,1,1,2,2,2,125000.0,100.0,4.5,0.492,2,2730.0,,0.0,,150.0,360,,,2,2,2,2,125000.0,1,1,3,5,1,,50,50%-60%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,<25,9999,No,,1,1,1,,,,,10,,,,5650,59.24,69300,52,317,1235,30
2018,549300WTZMQSET2VY242,36420,OK,40109,40109108512,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,White,Male,1,6,2,1,1,1,2,2,2,305000.0,54.545,4.125,0.118,2,4336.0,,2156.0,1125.0,,360,,,2,2,2,2,555000.0,1,1,3,5,1,,120,46,1,10,3,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,,1,1,1,,,,,10,,,,5128,16.6,69300,187,1497,1749,11
2018,549300WTZMQSET2VY242,36420,OK,40109,40109107209,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,1,71,2,2,1,1,2,2,2,85000.0,96.5,4.5,1.402,2,4180.98,,1031.0,,0.02,360,,,2,2,2,2,85000.0,1,1,3,5,1,,31,50%-60%,1,10,1,11.0,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,,1,1,3,,,,,10,,,,5591,57.74,69300,54,951,1570,43
2018,549300WTZMQSET2VY242,36420,OK,40109,40109106302,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,6,2,1,1,1,2,2,2,85000.0,97.0,5.625,1.848,2,2909.0,,1408.0,,,360,,,2,2,2,2,85000.0,1,1,3,5,1,,32,40,2,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,65-74,9999,Yes,,1,1,1,,,,,10,,,,4902,78.95,69300,42,613,1810,37
2018,549300WTZMQSET2VY242,36420,OK,40109,40109108303,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,3,2,1,1,1,2,2,2,105000.0,33.898,4.125,0.074,2,2560.0,,1031.0,,5.0,360,,,2,2,2,2,295000.0,1,1,3,5,1,,93,30%-<36%,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,45-54,No,No,1,1,1,,,,,10,,,,6634,21.22,69300,115,1436,1736,24
2018,549300WTZMQSET2VY242,36420,OK,40109,40109108514,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,1,1,2,2,2,215000.0,95.0,4.125,0.777,2,3430.88,,1574.88,543.88,,240,,,2,2,2,2,225000.0,1,1,3,5,1,,105,43,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,25-34,25-34,No,No,1,1,1,,,,,10,,,,5214,45.7,69300,88,974,1446,39
2018,549300WTZMQSET2VY242,36420,OK,40109,40109108316,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,3,2,1,31,1,2,2,2,145000.0,85.595,4.25,0.265,2,3305.55,,231.0,,,360,,,2,2,2,2,165000.0,1,1,3,5,1,,58,37,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,,1,1,1,,,,,10,,,,6951,28.53,69300,147,2370,2630,13
2018,549300WTZMQSET2VY242,36420,OK,40109,40109108707,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Male,1,71,2,3,1,1,2,2,2,215000.0,100.0,4.75,0.613,2,6542.21,,1031.0,,1656.0,360,,,2,2,2,2,215000.0,1,1,3,5,1,,64,20%-<30%,2,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,,1,1,1,,,,,10,,,,3635,27.68,69300,120,1252,1423,26
2018,549300WTZMQSET2VY242,36420,OK,40109,40109100200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,6,2,1,1,1,2,2,2,205000.0,97.0,5.75,1.635,2,3101.0,,1430.0,,0.8,360,,,2,2,2,2,205000.0,1,1,3,5,1,,74,40,2,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,25-34,<25,No,No,1,1,1,,,,,10,,,,5971,42.82,69300,68,1385,2511,67
2018,549300WTZMQSET2VY242,36420,OK,40109,40109108221,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,1,1,2,2,1,135000.0,75.0,4.875,,3,,,,,,240,,,2,2,2,2,185000.0,1,3,3,5,1,,137,48,9,2,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,55-64,No,No,1,1,1,,,,,10,,,,7973,19.6,69300,165,2249,2570,10
2018,549300WTZMQSET2VY242,36420,OK,40109,40109106803,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,71,2,2,1,1,2,2,2,135000.0,96.5,4.875,1.561,2,5281.31,,1329.25,298.25,,360,,,2,2,2,2,135000.0,1,1,3,5,1,,19,38,9,2,1,14.0,,,,3,,,,,2,2,5,,,,,6,,,,,2,2,1,3,2,2,45-54,35-44,No,No,1,1,3,,,,,10,,,,3173,52.95,69300,66,399,922,51
2018,549300WTZMQSET2VY242,36420,OK,40109,40109100600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,6,2,1,1,1,2,2,2,265000.0,85.0,4.75,0.42,2,2903.5,,1031.0,,67.0,360,,,2,2,2,2,315000.0,1,1,3,5,1,,95,39,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,25-34,25-34,No,No,1,1,1,,,,,10,,,,862,18.33,69300,189,262,383,76
2018,549300WTZMQSET2VY242,36420,OK,40109,40109108317,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,1,6,2,1,1,1,2,2,1,215000.0,75.0,5.125,,3,,,,,,360,,,2,2,2,2,285000.0,1,3,3,5,2,,124,30%-<36%,3,10,2,,,,,5,,,,,2,4,2,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,,1,1,1,,,,,10,,,,3803,26.19,69300,110,911,1327,25
2018,549300WTZMQSET2VY242,36420,OK,40109,40109107607,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,3,1,1,2,2,2,195000.0,100.0,5.875,1.503,2,1976.26,,1376.26,345.26,1631.0,360,,,2,2,2,2,195000.0,1,1,3,5,1,,111,40,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,,1,1,1,,,,,10,,,,3637,27.17,69300,106,894,1376,32
2018,549300WTZMQSET2VY242,36420,OK,40109,40109108206,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,3,2,1,1,1,2,2,2,155000.0,85.892,4.5,0.428,2,4332.5,,1031.0,,1.7,360,,,2,2,2,2,185000.0,1,1,3,5,1,,58,30%-<36%,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,1,,,,,10,,,,4706,18.13,69300,220,1518,1622,26
2018,549300WTZMQSET2VY242,36420,OK,40109,40109109201,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,6,2,1,1,1,2,2,2,405000.0,53.405,4.375,0.231,2,3461.0,,1301.0,,645.0,360,,,2,2,2,2,745000.0,1,1,3,5,1,,122,42,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,>74,65-74,Yes,Yes,1,1,1,,,,,10,,,,5517,17.31,69300,194,1808,2167,14
2018,549300WTZMQSET2VY242,36420,OK,40109,40109100200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,2,1,1,1,2,2,2,75000.0,80.0,4.375,0.46,2,2534.0,,1031.0,,,360,,,2,2,2,2,95000.0,1,2,3,5,1,,150,20%-<30%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,,1,1,1,,,,,10,,,,5971,42.82,69300,68,1385,2511,67
2018,549300WTZMQSET2VY242,36420,OK,40109,40109108707,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,1,3,2,1,1,1,2,2,2,155000.0,85.0,4.75,0.484,2,2877.32,,1408.02,377.02,1696.0,360,,,2,2,2,2,175000.0,1,1,3,5,1,,33,43,2,10,2,,,,,5,,,,,2,4,2,27.0,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,,1,1,1,,,,,10,,,,3635,27.68,69300,120,1252,1423,26
2018,549300WTZMQSET2VY242,36420,OK,40109,40109105906,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,6,2,1,1,1,2,2,2,105000.0,97.0,5.625,1.572,2,2976.95,,1258.0,,,360,,,2,2,2,2,105000.0,1,1,3,5,1,,52,20%-<30%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,,1,1,1,,,,,10,,,,2882,42.82,69300,96,715,1264,0
2018,549300WTZMQSET2VY242,36420,OK,40109,40109106708,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,3,2,1,1,1,2,2,2,155000.0,89.881,4.625,0.381,2,2782.0,,1035.0,,,360,,,2,2,2,2,165000.0,1,1,3,5,1,,56,46,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,,1,1,1,,,,,10,,,,2125,25.79,69300,165,880,906,12
2018,549300WTZMQSET2VY242,36420,OK,40109,40109101500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,3,2,1,1,1,2,2,2,185000.0,89.09,4.5,0.304,2,3135.5,,1497.5,,15.0,360,,,2,2,2,2,205000.0,1,1,3,5,1,,56,40,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,,1,1,1,,,,,10,,,,1577,69.25,69300,70,260,759,76
2018,549300WTZMQSET2VY242,36420,OK,40109,40109109201,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,71,2,2,1,1,2,2,2,285000.0,96.5,4.75,1.374,2,8034.34,,1035.0,,,360,,,2,2,2,2,295000.0,1,1,3,5,1,,90,44,9,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,25-34,25-34,No,No,1,1,3,,,,,10,,,,5517,17.31,69300,194,1808,2167,14
2018,549300WTZMQSET2VY242,36420,OK,40109,40109108802,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,3,1,1,2,2,2,155000.0,100.0,4.625,0.457,2,6073.0,,1031.0,,,360,,,2,2,2,2,155000.0,1,1,3,5,1,,31,42,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,<25,9999,No,,1,1,1,,,,,10,,,,5144,16.84,69300,109,1340,1904,34
2018,549300WTZMQSET2VY242,36420,OK,40109,40109108707,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,71,2,3,1,1,2,2,2,175000.0,100.0,4.625,0.344,2,2748.5,,1031.0,,5.0,360,,,2,2,2,2,175000.0,1,1,3,5,1,,61,48,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,2,2,2,25-34,25-34,No,No,1,1,1,,,,,10,,,,3635,27.68,69300,120,1252,1423,26
2018,549300WTZMQSET2VY242,36420,OK,40109,40109108512,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,White,Joint,1,6,2,1,1,1,2,2,2,385000.0,80.0,4.25,0.093,2,3329.0,,1031.0,,,360,,,2,2,2,2,485000.0,1,1,3,5,1,,800,<20%,2,9,3,,,,,3,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,55-64,Yes,Yes,1,1,1,,,,,10,,,,5128,16.6,69300,187,1497,1749,11
2018,549300WTZMQSET2VY242,36420,OK,40109,40109108511,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,3,2,1,1,1,2,2,2,185000.0,92.485,4.625,0.861,2,3542.05,,2877.05,1846.05,1926.75,360,,,2,2,2,2,195000.0,1,1,3,5,1,,139,20%-<30%,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,<25,45-54,No,No,1,1,1,,,,,10,,,,7816,21.87,69300,165,2031,2575,11
2018,549300WTZMQSET2VY242,36420,OK,40109,40109108007,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,3,2,1,1,1,2,2,2,125000.0,95.0,5.0,0.894,2,3790.0,,1959.0,928.0,,360,,,2,2,2,2,165000.0,1,1,3,5,1,,121,20%-<30%,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,55-64,No,No,1,1,1,,,,,10,,,,3058,26.13,69300,87,1027,1351,51
2018,549300WTZMQSET2VY242,36420,OK,40109,40109106907,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,71,2,2,1,1,2,2,2,145000.0,96.5,4.625,1.265,2,5965.06,,1746.6,685.6,,360,,,2,2,2,2,145000.0,1,1,3,5,1,,34,50%-60%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,Yes,,1,1,3,,,,,10,,,,2090,38.23,69300,85,452,601,48
2018,549300WTZMQSET2VY242,36420,OK,40109,40109108307,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,3,2,1,1,1,2,2,2,75000.0,80.0,5.75,1.468,2,2568.0,,1088.0,57.0,,360,,,2,2,2,2,95000.0,1,1,3,5,1,,54,30%-<36%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,,1,1,1,,,,,10,,,,5202,59.02,69300,97,1471,1864,42
2018,549300WTZMQSET2VY242,36420,OK,40109,40109108511,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,2,1,1,1,2,2,2,135000.0,80.0,5.25,0.745,2,2199.22,,1534.22,,1696.0,360,,,2,2,2,2,165000.0,1,1,3,5,1,,60,46,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,,1,1,1,,,,,10,,,,7816,21.87,69300,165,2031,2575,11
2018,549300WTZMQSET2VY242,36420,OK,40109,40109108007,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,3,2,1,1,1,2,2,2,55000.0,31.879,4.375,0.422,2,2442.0,,1031.0,,50.0,360,,,2,2,2,2,165000.0,1,1,3,5,1,,15,48,2,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,,1,1,1,,,,,10,,,,3058,26.13,69300,87,1027,1351,51
2018,549300WTZMQSET2VY242,36420,OK,40109,40109108520,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,3,1,1,2,2,2,265000.0,100.0,4.5,0.29,2,2748.0,,1031.0,,,360,,,2,2,2,2,265000.0,1,1,3,5,1,,79,49,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,65-74,9999,Yes,,1,1,1,,,,,10,,,,2069,15.95,69300,244,690,835,39
2018,549300WTZMQSET2VY242,36420,OK,40109,40109108512,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,1,1,2,2,2,245000.0,80.0,4.875,0.461,2,3234.0,,1031.0,,1505.5,360,,,2,2,2,2,305000.0,1,1,3,5,1,,97,39,9,2,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,35-44,No,No,1,1,1,,,,,10,,,,5128,16.6,69300,187,1497,1749,11
2018,549300WTZMQSET2VY242,36420,OK,40109,40109108530,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Joint,1,71,2,2,1,1,2,2,2,135000.0,96.5,4.875,1.581,2,5301.05,,1173.03,138.03,35.5,360,,,2,2,2,2,145000.0,1,1,3,5,1,,45,49,2,9,3,,,,,2,,,,,2,2,6,,,,,6,,,,,2,2,2,1,2,2,25-34,25-34,No,No,1,1,3,,,,,10,,,,4402,27.94,69300,145,1229,1594,26
2018,549300WTZMQSET2VY242,36420,OK,40109,40109107607,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,6,2,1,1,1,2,2,2,155000.0,95.0,5.875,2.272,2,3212.0,,1408.0,,11.0,360,,,2,2,2,2,165000.0,1,1,3,5,1,,122,20%-<30%,9,1,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,1,,,,,10,,,,3637,27.17,69300,106,894,1376,32
2018,549300WTZMQSET2VY242,36420,OK,40109,40109108707,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,3,2,1,1,1,2,2,2,155000.0,95.0,4.5,0.619,2,2943.0,,1031.0,,55.0,360,,,2,2,2,2,155000.0,1,1,3,5,1,,47,49,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,,1,1,1,,,,,10,,,,3635,27.68,69300,120,1252,1423,26
2018,549300WTZMQSET2VY242,36420,OK,40109,40109107703,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,71,2,3,1,1,2,2,2,205000.0,100.0,4.5,0.03,2,0.0,,0.0,,,360,,,2,2,2,2,205000.0,1,1,3,5,1,,78,30%-<36%,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,1,,,,,10,,,,3785,32.5,69300,105,927,1472,44
2018,549300WTZMQSET2VY242,36420,OK,40109,40109108218,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,6,2,1,1,1,2,2,2,265000.0,95.0,4.5,0.473,2,3736.0,,1696.0,665.0,800.0,360,,,2,2,2,2,285000.0,1,1,3,5,1,,138,30%-<36%,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,55-64,No,Yes,1,1,1,,,,,10,,,,8787,27.5,69300,157,2811,3174,15
2018,549300WTZMQSET2VY242,36420,OK,40109,40109108303,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,2,1,1,1,2,2,2,85000.0,80.0,4.875,0.354,2,2478.0,,1031.0,,,360,,,2,2,2,2,115000.0,1,1,3,5,1,,27,40,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,65-74,9999,Yes,,1,1,1,,,,,10,,,,6634,21.22,69300,115,1436,1736,24
2018,549300WTZMQSET2VY242,36420,OK,40109,40109106907,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,71,2,2,1,1,2,2,2,275000.0,94.821,4.875,1.53,2,7691.79,,1111.04,81.04,66.2,360,,,2,2,2,2,285000.0,1,1,3,5,1,,153,30%-<36%,2,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,3,,,,,10,,,,2090,38.23,69300,85,452,601,48
2018,549300WTZMQSET2VY242,36420,OK,40109,40109108218,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,71,2,2,1,1,2,2,2,245000.0,96.5,5.875,2.509,2,7179.6,,1061.0,,1095.78,360,,,2,2,2,2,245000.0,1,1,3,5,1,,115,44,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,,1,1,3,,,,,10,,,,8787,27.5,69300,157,2811,3174,15
2018,549300WTZMQSET2VY242,36420,OK,40109,40109107212,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,1,71,2,2,1,1,2,2,2,85000.0,96.5,4.75,1.445,2,4222.79,,1251.92,220.92,,360,,,2,2,2,2,95000.0,1,1,3,5,1,,25,39,2,10,1,11.0,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,,1,1,3,,,,,10,,,,5794,49.29,69300,71,962,1717,37
2018,549300WTZMQSET2VY242,36420,OK,40109,40109101800,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,6,2,1,1,1,2,2,2,445000.0,80.0,4.625,0.4,2,3313.5,,1031.0,,,360,,,2,2,2,2,555000.0,1,1,3,5,1,,192,30%-<36%,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,1,,,,,10,,,,1441,18.95,69300,152,303,700,76
2018,549300WTZMQSET2VY242,36420,OK,40109,40109100100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,6,2,1,1,1,2,2,2,265000.0,90.0,4.5,0.366,2,3668.25,,1693.75,,15.0,360,,,2,2,2,2,295000.0,1,1,3,5,1,,67,37,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,<25,9999,No,,1,1,1,,,,,10,,,,3251,40.7,69300,80,765,1612,71
2018,549300WTZMQSET2VY242,36420,OK,40109,40109108515,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,2,1,1,1,2,2,2,105000.0,80.0,4.875,0.365,2,2632.0,,1031.0,,,360,,,2,2,2,2,125000.0,1,1,3,5,1,,31,49,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,65-74,9999,Yes,,1,1,1,,,,,10,,,,5215,25.06,69300,123,1133,1654,33
